DPV_timestamp,DPV_Gowning,DPV_Good_In,DPV_Washdown,DPV_Messanin,time,start_date,end_date
03/02/2024 10:45,0.1,0.1,0,0.4,03/02/2024 10:45,03/02/2024 10:45,03/02/2024 10:45
03/02/2024 11:00,0.4,0.2,0.1,0.1,03/02/2024 11:00,03/02/2024 11:00,03/02/2024 11:00
03/02/2024 11:15,0.1,0.2,0.2,0.2,03/02/2024 11:15,03/02/2024 11:15,03/02/2024 11:15
03/02/2024 11:30,0.1,0.4,0.1,0.1,03/02/2024 11:30,03/02/2024 11:30,03/02/2024 11:30
03/02/2024 11:45,0.4,0.2,0.2,0.1,03/02/2024 11:45,03/02/2024 11:45,03/02/2024 11:45
03/02/2024 12:00,0.2,0.2,0.2,0.2,03/02/2024 12:00,03/02/2024 12:00,03/02/2024 12:00
03/02/2024 12:15,0.4,0.2,0.1,0.2,03/02/2024 12:15,03/02/2024 12:15,03/02/2024 12:15
03/02/2024 12:30,0.2,0.4,0.1,0.1,03/02/2024 12:30,03/02/2024 12:30,03/02/2024 12:30
03/02/2024 12:45,0.4,0.2,0,0.1,03/02/2024 12:45,03/02/2024 12:45,03/02/2024 12:45
03/02/2024 13:00,0.4,0.1,0,0.3,03/02/2024 13:00,03/02/2024 13:00,03/02/2024 13:00
03/02/2024 13:15,0.1,0.2,0,0.3,03/02/2024 13:15,03/02/2024 13:15,03/02/2024 13:15
03/02/2024 13:30,0.1,0.4,0.1,0.1,03/02/2024 13:30,03/02/2024 13:30,03/02/2024 13:30
03/02/2024 13:45,0.3,0.2,0.1,0.2,03/02/2024 13:45,03/02/2024 13:45,03/02/2024 13:45
03/02/2024 14:00,0.2,0.2,0.1,0.1,03/02/2024 14:00,03/02/2024 14:00,03/02/2024 14:00
03/02/2024 14:15,0.1,0.2,0.1,0.1,03/02/2024 14:15,03/02/2024 14:15,03/02/2024 14:15
03/02/2024 14:30,0.5,0.2,0.1,0.2,03/02/2024 14:30,03/02/2024 14:30,03/02/2024 14:30
03/02/2024 14:45,0.3,0.1,0.1,0.4,03/02/2024 14:45,03/02/2024 14:45,03/02/2024 14:45
03/02/2024 15:00,0.2,0.3,0.1,0.1,03/02/2024 15:00,03/02/2024 15:00,03/02/2024 15:00
03/02/2024 15:15,0.1,0.2,0.2,0.2,03/02/2024 15:15,03/02/2024 15:15,03/02/2024 15:15
03/02/2024 15:30,0.3,0.2,0.1,0.1,03/02/2024 15:30,03/02/2024 15:30,03/02/2024 15:30
03/02/2024 15:45,0.2,0.1,0,0.1,03/02/2024 15:45,03/02/2024 15:45,03/02/2024 15:45
03/02/2024 16:00,0.1,0.3,0.1,0.2,03/02/2024 16:00,03/02/2024 16:00,03/02/2024 16:00
03/02/2024 16:15,0.3,0.1,0.1,0.2,03/02/2024 16:15,03/02/2024 16:15,03/02/2024 16:15
03/02/2024 16:30,0.4,0.2,0.1,0.2,03/02/2024 16:30,03/02/2024 16:30,03/02/2024 16:30
03/02/2024 16:45,0.3,0.1,0.1,0.2,03/02/2024 16:45,03/02/2024 16:45,03/02/2024 16:45
03/02/2024 17:00,0.2,0.3,0.1,0.4,03/02/2024 17:00,03/02/2024 17:00,03/02/2024 17:00
03/02/2024 17:15,0.1,0.2,0.1,0.2,03/02/2024 17:15,03/02/2024 17:15,03/02/2024 17:15
03/02/2024 17:30,0.4,0.2,0.1,0.2,03/02/2024 17:30,03/02/2024 17:30,03/02/2024 17:30
03/02/2024 17:45,0.2,0.4,0.1,0.1,03/02/2024 17:45,03/02/2024 17:45,03/02/2024 17:45
03/02/2024 18:00,0.1,0.3,0.1,0.4,03/02/2024 18:00,03/02/2024 18:00,03/02/2024 18:00
03/02/2024 18:15,0.4,0.1,0.1,0.2,03/02/2024 18:15,03/02/2024 18:15,03/02/2024 18:15
03/02/2024 18:30,0.3,0.2,0,0.2,03/02/2024 18:30,03/02/2024 18:30,03/02/2024 18:30
03/02/2024 18:45,0.1,0.3,0,0.1,03/02/2024 18:45,03/02/2024 18:45,03/02/2024 18:45
03/02/2024 19:00,0.2,0.5,0.1,0,03/02/2024 19:00,03/02/2024 19:00,03/02/2024 19:00
03/02/2024 19:15,0.2,0.2,0,0.3,03/02/2024 19:15,03/02/2024 19:15,03/02/2024 19:15
03/02/2024 19:30,0.2,0.3,0,0.1,03/02/2024 19:30,03/02/2024 19:30,03/02/2024 19:30
03/02/2024 19:45,0.3,0.2,0.1,0.2,03/02/2024 19:45,03/02/2024 19:45,03/02/2024 19:45
03/02/2024 20:00,0,0.2,0.1,0.3,03/02/2024 20:00,03/02/2024 20:00,03/02/2024 20:00
03/02/2024 20:15,0.1,0.3,0.1,0.1,03/02/2024 20:15,03/02/2024 20:15,03/02/2024 20:15
03/02/2024 20:30,0.1,0.4,0.1,0.4,03/02/2024 20:30,03/02/2024 20:30,03/02/2024 20:30
03/02/2024 20:45,0.3,0.2,0.1,0.1,03/02/2024 20:45,03/02/2024 20:45,03/02/2024 20:45
03/02/2024 21:00,0.3,0.2,0.1,0.2,03/02/2024 21:00,03/02/2024 21:00,03/02/2024 21:00
03/02/2024 21:15,0.2,0.2,0.1,0.2,03/02/2024 21:15,03/02/2024 21:15,03/02/2024 21:15
03/02/2024 21:30,0.1,0.4,0.1,0.1,03/02/2024 21:30,03/02/2024 21:30,03/02/2024 21:30
03/02/2024 21:45,0.2,0.2,0.1,0.1,03/02/2024 21:45,03/02/2024 21:45,03/02/2024 21:45
03/02/2024 22:00,0.1,0.2,0.1,0.2,03/02/2024 22:00,03/02/2024 22:00,03/02/2024 22:00
03/02/2024 22:15,0.1,0.3,0.1,0.1,03/02/2024 22:15,03/02/2024 22:15,03/02/2024 22:15
03/02/2024 22:30,0.2,0.4,0,0.1,03/02/2024 22:30,03/02/2024 22:30,03/02/2024 22:30
03/02/2024 22:45,0.1,0.4,0.1,0.1,03/02/2024 22:45,03/02/2024 22:45,03/02/2024 22:45
03/02/2024 23:00,0.3,0.2,0.1,0.3,03/02/2024 23:00,03/02/2024 23:00,03/02/2024 23:00
03/02/2024 23:15,0.1,0.3,0.1,0.1,03/02/2024 23:15,03/02/2024 23:15,03/02/2024 23:15
03/02/2024 23:30,0.1,0.3,0.1,0.1,03/02/2024 23:30,03/02/2024 23:30,03/02/2024 23:30
03/02/2024 23:45,0.2,0.2,0.1,0.4,03/02/2024 23:45,03/02/2024 23:45,03/02/2024 23:45
04/02/2024 00:00,0.4,0.2,0.1,0.2,04/02/2024 00:00,04/02/2024 00:00,04/02/2024 00:00
04/02/2024 00:15,0.1,0.4,0.1,0.1,04/02/2024 00:15,04/02/2024 00:15,04/02/2024 00:15
04/02/2024 00:30,0.2,0.2,0.1,0.1,04/02/2024 00:30,04/02/2024 00:30,04/02/2024 00:30
04/02/2024 00:45,0.1,0.4,0.1,0.1,04/02/2024 00:45,04/02/2024 00:45,04/02/2024 00:45
04/02/2024 01:00,0,0.2,0.1,0.4,04/02/2024 01:00,04/02/2024 01:00,04/02/2024 01:00
04/02/2024 01:15,0.3,0.2,0,0.1,04/02/2024 01:15,04/02/2024 01:15,04/02/2024 01:15
04/02/2024 01:30,0.2,0.4,0,0.1,04/02/2024 01:30,04/02/2024 01:30,04/02/2024 01:30
04/02/2024 01:45,0.3,0.2,0.2,0.2,04/02/2024 01:45,04/02/2024 01:45,04/02/2024 01:45
04/02/2024 02:00,0.1,0.3,0.1,0.2,04/02/2024 02:00,04/02/2024 02:00,04/02/2024 02:00
04/02/2024 02:15,0.1,0.4,0.1,0.1,04/02/2024 02:15,04/02/2024 02:15,04/02/2024 02:15
04/02/2024 02:30,0.3,0.2,0.2,0.2,04/02/2024 02:30,04/02/2024 02:30,04/02/2024 02:30
04/02/2024 02:45,0.4,0.2,0.2,0.2,04/02/2024 02:45,04/02/2024 02:45,04/02/2024 02:45
04/02/2024 03:00,0.4,0.2,0,0.3,04/02/2024 03:00,04/02/2024 03:00,04/02/2024 03:00
04/02/2024 03:15,0.1,0.3,0.1,0.1,04/02/2024 03:15,04/02/2024 03:15,04/02/2024 03:15
04/02/2024 03:30,0.3,0.1,0,0.4,04/02/2024 03:30,04/02/2024 03:30,04/02/2024 03:30
04/02/2024 03:45,0.2,0.4,0,0.1,04/02/2024 03:45,04/02/2024 03:45,04/02/2024 03:45
04/02/2024 04:00,0.3,0.2,0.1,0.4,04/02/2024 04:00,04/02/2024 04:00,04/02/2024 04:00
04/02/2024 04:15,0.3,0.2,0.2,0.1,04/02/2024 04:15,04/02/2024 04:15,04/02/2024 04:15
04/02/2024 04:30,0.1,0.3,0.1,0.2,04/02/2024 04:30,04/02/2024 04:30,04/02/2024 04:30
04/02/2024 04:45,0.1,0.2,0.1,0.1,04/02/2024 04:45,04/02/2024 04:45,04/02/2024 04:45
04/02/2024 05:00,0.2,0.2,0,0.3,04/02/2024 05:00,04/02/2024 05:00,04/02/2024 05:00
04/02/2024 05:15,0.3,0.2,0.2,0.2,04/02/2024 05:15,04/02/2024 05:15,04/02/2024 05:15
04/02/2024 05:30,0.1,0.3,0,0.4,04/02/2024 05:30,04/02/2024 05:30,04/02/2024 05:30
04/02/2024 05:45,0.1,0.2,0.1,0.1,04/02/2024 05:45,04/02/2024 05:45,04/02/2024 05:45
04/02/2024 06:00,0.2,0.2,0.2,0.3,04/02/2024 06:00,04/02/2024 06:00,04/02/2024 06:00
04/02/2024 06:15,0.2,0.4,0.1,0.3,04/02/2024 06:15,04/02/2024 06:15,04/02/2024 06:15
04/02/2024 06:30,0.2,0.2,0.1,0,04/02/2024 06:30,04/02/2024 06:30,04/02/2024 06:30
04/02/2024 06:45,0.1,0.4,0.1,0.1,04/02/2024 06:45,04/02/2024 06:45,04/02/2024 06:45
04/02/2024 07:00,0,0.3,0.1,0.3,04/02/2024 07:00,04/02/2024 07:00,04/02/2024 07:00
04/02/2024 07:15,0.1,0.3,0.1,0.4,04/02/2024 07:15,04/02/2024 07:15,04/02/2024 07:15
04/02/2024 07:30,0.3,0.2,0.2,0.1,04/02/2024 07:30,04/02/2024 07:30,04/02/2024 07:30
04/02/2024 07:45,0.1,0.3,0,0.3,04/02/2024 07:45,04/02/2024 07:45,04/02/2024 07:45
04/02/2024 08:00,0.2,0.5,0.1,0,04/02/2024 08:00,04/02/2024 08:00,04/02/2024 08:00
04/02/2024 08:15,0.2,0.3,0,0.1,04/02/2024 08:15,04/02/2024 08:15,04/02/2024 08:15
04/02/2024 08:30,0,0.3,0,0.3,04/02/2024 08:30,04/02/2024 08:30,04/02/2024 08:30
04/02/2024 08:45,0.2,0.2,0.1,0.1,04/02/2024 08:45,04/02/2024 08:45,04/02/2024 08:45
04/02/2024 09:00,0.2,0.5,0.1,0.1,04/02/2024 09:00,04/02/2024 09:00,04/02/2024 09:00
04/02/2024 09:15,0.1,0.2,0.1,0.1,04/02/2024 09:15,04/02/2024 09:15,04/02/2024 09:15
04/02/2024 09:30,0.1,0.2,0.1,0.1,04/02/2024 09:30,04/02/2024 09:30,04/02/2024 09:30
04/02/2024 09:45,0.3,0.1,0,0.4,04/02/2024 09:45,04/02/2024 09:45,04/02/2024 09:45
04/02/2024 10:00,0.1,0.3,0,0.3,04/02/2024 10:00,04/02/2024 10:00,04/02/2024 10:00
04/02/2024 10:15,0.2,0.4,0,0.2,04/02/2024 10:15,04/02/2024 10:15,04/02/2024 10:15
04/02/2024 10:30,0.1,0.3,0,0.3,04/02/2024 10:30,04/02/2024 10:30,04/02/2024 10:30
04/02/2024 10:45,0.3,0.1,0,0.5,04/02/2024 10:45,04/02/2024 10:45,04/02/2024 10:45
04/02/2024 11:00,0.1,0.3,0,0.2,04/02/2024 11:00,04/02/2024 11:00,04/02/2024 11:00
04/02/2024 11:15,0.1,0.2,0.1,0.4,04/02/2024 11:15,04/02/2024 11:15,04/02/2024 11:15
04/02/2024 11:30,0.1,0.3,0.1,0.1,04/02/2024 11:30,04/02/2024 11:30,04/02/2024 11:30
04/02/2024 11:45,0.2,0.1,0.1,0.8,04/02/2024 11:45,04/02/2024 11:45,04/02/2024 11:45
04/02/2024 12:00,0.1,0.3,0.1,0.2,04/02/2024 12:00,04/02/2024 12:00,04/02/2024 12:00
04/02/2024 12:15,0.1,0.2,0.1,0.4,04/02/2024 12:15,04/02/2024 12:15,04/02/2024 12:15
04/02/2024 12:30,0.1,0.1,0.1,0.4,04/02/2024 12:30,04/02/2024 12:30,04/02/2024 12:30
04/02/2024 12:45,0.2,0.2,0.2,0.2,04/02/2024 12:45,04/02/2024 12:45,04/02/2024 12:45
04/02/2024 13:00,0.1,0.2,0.1,0.1,04/02/2024 13:00,04/02/2024 13:00,04/02/2024 13:00
04/02/2024 13:15,0.1,0.2,0,0.1,04/02/2024 13:15,04/02/2024 13:15,04/02/2024 13:15
04/02/2024 13:30,0.1,0.3,0.1,0.1,04/02/2024 13:30,04/02/2024 13:30,04/02/2024 13:30
04/02/2024 13:45,0.3,0.2,0.1,0.1,04/02/2024 13:45,04/02/2024 13:45,04/02/2024 13:45
04/02/2024 14:00,0.1,0.2,0.1,0.2,04/02/2024 14:00,04/02/2024 14:00,04/02/2024 14:00
04/02/2024 14:15,0.1,0.2,0.1,0.4,04/02/2024 14:15,04/02/2024 14:15,04/02/2024 14:15
04/02/2024 14:30,0.3,0.2,0.1,0.1,04/02/2024 14:30,04/02/2024 14:30,04/02/2024 14:30
04/02/2024 14:45,0.4,0.2,0.1,0.1,04/02/2024 14:45,04/02/2024 14:45,04/02/2024 14:45
04/02/2024 15:00,0.4,0.3,0,0.2,04/02/2024 15:00,04/02/2024 15:00,04/02/2024 15:00
04/02/2024 15:15,0.2,0.2,0,0.4,04/02/2024 15:15,04/02/2024 15:15,04/02/2024 15:15
04/02/2024 15:30,0.2,0.5,0.1,0.1,04/02/2024 15:30,04/02/2024 15:30,04/02/2024 15:30
04/02/2024 15:45,0.1,0.3,0,0.1,04/02/2024 15:45,04/02/2024 15:45,04/02/2024 15:45
04/02/2024 16:00,0.1,0.2,0.1,0.2,04/02/2024 16:00,04/02/2024 16:00,04/02/2024 16:00
04/02/2024 16:15,0.1,0.3,0.1,0.2,04/02/2024 16:15,04/02/2024 16:15,04/02/2024 16:15
04/02/2024 16:30,0.1,0.2,0.2,0.2,04/02/2024 16:30,04/02/2024 16:30,04/02/2024 16:30
04/02/2024 16:45,0.2,0.3,0.1,0.1,04/02/2024 16:45,04/02/2024 16:45,04/02/2024 16:45
04/02/2024 17:00,0.1,0.3,0.1,0.2,04/02/2024 17:00,04/02/2024 17:00,04/02/2024 17:00
04/02/2024 17:15,0.1,0.3,0,0.5,04/02/2024 17:15,04/02/2024 17:15,04/02/2024 17:15
04/02/2024 17:30,0.1,0.4,0.1,0.1,04/02/2024 17:30,04/02/2024 17:30,04/02/2024 17:30
04/02/2024 17:45,0.2,0.2,0.1,0.1,04/02/2024 17:45,04/02/2024 17:45,04/02/2024 17:45
04/02/2024 18:00,0.1,0.2,0.1,0.2,04/02/2024 18:00,04/02/2024 18:00,04/02/2024 18:00
04/02/2024 18:15,0.1,0.2,0.2,0.2,04/02/2024 18:15,04/02/2024 18:15,04/02/2024 18:15
04/02/2024 18:30,0.3,0.2,0.1,0.4,04/02/2024 18:30,04/02/2024 18:30,04/02/2024 18:30
04/02/2024 18:45,0.1,0.2,0,0,04/02/2024 18:45,04/02/2024 18:45,04/02/2024 18:45
04/02/2024 19:00,0.3,0.2,0.1,0.1,04/02/2024 19:00,04/02/2024 19:00,04/02/2024 19:00
04/02/2024 19:15,0.1,0.2,0.1,0.4,04/02/2024 19:15,04/02/2024 19:15,04/02/2024 19:15
04/02/2024 19:30,0.3,0.2,0.2,0.2,04/02/2024 19:30,04/02/2024 19:30,04/02/2024 19:30
04/02/2024 19:45,0.4,0.2,0.1,0.2,04/02/2024 19:45,04/02/2024 19:45,04/02/2024 19:45
04/02/2024 20:00,0.3,0.2,0.2,0.2,04/02/2024 20:00,04/02/2024 20:00,04/02/2024 20:00
04/02/2024 20:15,0.1,0.3,0.1,0.2,04/02/2024 20:15,04/02/2024 20:15,04/02/2024 20:15
04/02/2024 20:30,0.1,0.3,0,0.3,04/02/2024 20:30,04/02/2024 20:30,04/02/2024 20:30
04/02/2024 20:45,0.1,0.2,0.2,0.4,04/02/2024 20:45,04/02/2024 20:45,04/02/2024 20:45
04/02/2024 21:00,0.2,0.2,0.2,0.3,04/02/2024 21:00,04/02/2024 21:00,04/02/2024 21:00
04/02/2024 21:15,0.1,0.2,0.1,0.1,04/02/2024 21:15,04/02/2024 21:15,04/02/2024 21:15
04/02/2024 21:30,0.4,0.2,0.1,0.1,04/02/2024 21:30,04/02/2024 21:30,04/02/2024 21:30
04/02/2024 21:45,0.3,0.2,0.1,0.1,04/02/2024 21:45,04/02/2024 21:45,04/02/2024 21:45
04/02/2024 22:00,0.1,0.3,0.1,0.1,04/02/2024 22:00,04/02/2024 22:00,04/02/2024 22:00
04/02/2024 22:15,0.2,0.4,0.1,0.1,04/02/2024 22:15,04/02/2024 22:15,04/02/2024 22:15
04/02/2024 22:30,0.2,0.1,0,0.4,04/02/2024 22:30,04/02/2024 22:30,04/02/2024 22:30
04/02/2024 22:45,0.2,0.2,0.1,0.1,04/02/2024 22:45,04/02/2024 22:45,04/02/2024 22:45
04/02/2024 23:00,0.1,0.2,0.2,0.1,04/02/2024 23:00,04/02/2024 23:00,04/02/2024 23:00
04/02/2024 23:15,0.2,0.4,0.1,0.1,04/02/2024 23:15,04/02/2024 23:15,04/02/2024 23:15
04/02/2024 23:30,0.3,0.2,0.1,0.1,04/02/2024 23:30,04/02/2024 23:30,04/02/2024 23:30
04/02/2024 23:45,0.1,0.3,0.1,0.3,04/02/2024 23:45,04/02/2024 23:45,04/02/2024 23:45
05/02/2024 00:00,0.3,0.1,0,0.3,05/02/2024 00:00,05/02/2024 00:00,05/02/2024 00:00
05/02/2024 00:15,0.2,0.4,0.1,0.1,05/02/2024 00:15,05/02/2024 00:15,05/02/2024 00:15
05/02/2024 00:30,0.1,0.2,0,0.3,05/02/2024 00:30,05/02/2024 00:30,05/02/2024 00:30
05/02/2024 00:45,0.1,0.2,0.1,0.2,05/02/2024 00:45,05/02/2024 00:45,05/02/2024 00:45
05/02/2024 01:00,0.2,0.2,0,0.2,05/02/2024 01:00,05/02/2024 01:00,05/02/2024 01:00
05/02/2024 01:15,0.4,0.3,0,0.2,05/02/2024 01:15,05/02/2024 01:15,05/02/2024 01:15
05/02/2024 01:30,0.2,0.2,0.1,0.3,05/02/2024 01:30,05/02/2024 01:30,05/02/2024 01:30
05/02/2024 01:45,0.2,0.3,0.1,1.1,05/02/2024 01:45,05/02/2024 01:45,05/02/2024 01:45
05/02/2024 02:00,0.1,0.3,0.1,0.6,05/02/2024 02:00,05/02/2024 02:00,05/02/2024 02:00
05/02/2024 02:15,0.1,0.2,0.1,0.4,05/02/2024 02:15,05/02/2024 02:15,05/02/2024 02:15
05/02/2024 02:30,0.3,0.2,0.1,0.1,05/02/2024 02:30,05/02/2024 02:30,05/02/2024 02:30
05/02/2024 02:45,0.1,0.3,0,0.1,05/02/2024 02:45,05/02/2024 02:45,05/02/2024 02:45
05/02/2024 03:00,0.1,0.2,0,0.4,05/02/2024 03:00,05/02/2024 03:00,05/02/2024 03:00
05/02/2024 03:15,0.2,0.2,0.2,0.3,05/02/2024 03:15,05/02/2024 03:15,05/02/2024 03:15
05/02/2024 03:30,0.4,0.2,0.2,0,05/02/2024 03:30,05/02/2024 03:30,05/02/2024 03:30
05/02/2024 03:45,0.2,0.2,0.1,0.4,05/02/2024 03:45,05/02/2024 03:45,05/02/2024 03:45
05/02/2024 04:00,0.3,0.2,0.1,0.4,05/02/2024 04:00,05/02/2024 04:00,05/02/2024 04:00
05/02/2024 04:15,0.4,0.2,0.1,0.3,05/02/2024 04:15,05/02/2024 04:15,05/02/2024 04:15
05/02/2024 04:30,0,0.3,0.1,0.2,05/02/2024 04:30,05/02/2024 04:30,05/02/2024 04:30
05/02/2024 04:45,0.2,0.2,0.1,0.2,05/02/2024 04:45,05/02/2024 04:45,05/02/2024 04:45
05/02/2024 05:00,0.1,0.3,0.1,0.3,05/02/2024 05:00,05/02/2024 05:00,05/02/2024 05:00
05/02/2024 05:15,0.3,0.2,0.2,0.2,05/02/2024 05:15,05/02/2024 05:15,05/02/2024 05:15
05/02/2024 05:30,0.1,0.3,0,0,05/02/2024 05:30,05/02/2024 05:30,05/02/2024 05:30
05/02/2024 05:45,0.1,0.2,0.1,0.1,05/02/2024 05:45,05/02/2024 05:45,05/02/2024 05:45
05/02/2024 06:00,0.1,0.1,0.1,0.1,05/02/2024 06:00,05/02/2024 06:00,05/02/2024 06:00
05/02/2024 06:15,0.4,0.1,0,0.3,05/02/2024 06:15,05/02/2024 06:15,05/02/2024 06:15
05/02/2024 06:30,0.4,0.3,0.1,0.3,05/02/2024 06:30,05/02/2024 06:30,05/02/2024 06:30
05/02/2024 06:45,0.4,0.2,0.1,0.1,05/02/2024 06:45,05/02/2024 06:45,05/02/2024 06:45
05/02/2024 07:00,0.4,0.2,0.1,0.1,05/02/2024 07:00,05/02/2024 07:00,05/02/2024 07:00
05/02/2024 07:15,0.2,0.4,0.1,0.1,05/02/2024 07:15,05/02/2024 07:15,05/02/2024 07:15
05/02/2024 07:30,0.2,0.2,0.1,0.1,05/02/2024 07:30,05/02/2024 07:30,05/02/2024 07:30
05/02/2024 07:45,7.2,4.4,0.1,22.9,05/02/2024 07:45,05/02/2024 07:45,05/02/2024 07:45
05/02/2024 08:00,7.3,5.3,0.1,28.1,05/02/2024 08:00,05/02/2024 08:00,05/02/2024 08:00
05/02/2024 08:15,7.5,5.9,0.1,31.9,05/02/2024 08:15,05/02/2024 08:15,05/02/2024 08:15
05/02/2024 08:30,7.9,6.2,0,33.7,05/02/2024 08:30,05/02/2024 08:30,05/02/2024 08:30
05/02/2024 08:45,7.4,6.7,0.1,36,05/02/2024 08:45,05/02/2024 08:45,05/02/2024 08:45
05/02/2024 09:00,7.7,6.7,0,36.5,05/02/2024 09:00,05/02/2024 09:00,05/02/2024 09:00
05/02/2024 09:15,7.8,7,0,37.9,05/02/2024 09:15,05/02/2024 09:15,05/02/2024 09:15
05/02/2024 09:30,7.8,7,0,37.6,05/02/2024 09:30,05/02/2024 09:30,05/02/2024 09:30
05/02/2024 09:45,7.8,7.1,0.1,37.2,05/02/2024 09:45,05/02/2024 09:45,05/02/2024 09:45
05/02/2024 10:00,7.9,6.9,0.1,38.2,05/02/2024 10:00,05/02/2024 10:00,05/02/2024 10:00
05/02/2024 10:15,7.7,6.9,0.1,38.5,05/02/2024 10:15,05/02/2024 10:15,05/02/2024 10:15
05/02/2024 10:30,8,7.1,0.1,39.2,05/02/2024 10:30,05/02/2024 10:30,05/02/2024 10:30
05/02/2024 10:45,7.9,7.1,0.1,38.3,05/02/2024 10:45,05/02/2024 10:45,05/02/2024 10:45
05/02/2024 11:00,8,7.1,0,39.1,05/02/2024 11:00,05/02/2024 11:00,05/02/2024 11:00
05/02/2024 11:15,7.9,6.9,0.1,39.2,05/02/2024 11:15,05/02/2024 11:15,05/02/2024 11:15
05/02/2024 11:30,7.7,6.9,0.1,38.4,05/02/2024 11:30,05/02/2024 11:30,05/02/2024 11:30
05/02/2024 11:45,8.1,6.9,0,40.1,05/02/2024 11:45,05/02/2024 11:45,05/02/2024 11:45
05/02/2024 12:00,7.9,6.9,0.1,39.4,05/02/2024 12:00,05/02/2024 12:00,05/02/2024 12:00
05/02/2024 12:15,8,6.9,0.1,39,05/02/2024 12:15,05/02/2024 12:15,05/02/2024 12:15
05/02/2024 12:30,7.9,7.2,0.1,39.7,05/02/2024 12:30,05/02/2024 12:30,05/02/2024 12:30
05/02/2024 12:45,7.9,7.2,0.1,40.2,05/02/2024 12:45,05/02/2024 12:45,05/02/2024 12:45
05/02/2024 13:00,7.8,6.8,0.1,39.1,05/02/2024 13:00,05/02/2024 13:00,05/02/2024 13:00
05/02/2024 13:15,7.9,7,0.1,39.6,05/02/2024 13:15,05/02/2024 13:15,05/02/2024 13:15
05/02/2024 13:30,8.1,6.9,0.1,39,05/02/2024 13:30,05/02/2024 13:30,05/02/2024 13:30
05/02/2024 13:45,7.8,7.1,0.1,39.3,05/02/2024 13:45,05/02/2024 13:45,05/02/2024 13:45
05/02/2024 14:00,8,6.9,0,38.9,05/02/2024 14:00,05/02/2024 14:00,05/02/2024 14:00
05/02/2024 14:15,8,7.2,0.1,41.2,05/02/2024 14:15,05/02/2024 14:15,05/02/2024 14:15
05/02/2024 14:30,8.2,7.3,0.1,40.5,05/02/2024 14:30,05/02/2024 14:30,05/02/2024 14:30
05/02/2024 14:45,8,6.9,0,40.2,05/02/2024 14:45,05/02/2024 14:45,05/02/2024 14:45
05/02/2024 15:00,8,6.9,0.1,39.5,05/02/2024 15:00,05/02/2024 15:00,05/02/2024 15:00
05/02/2024 15:15,8.1,7.4,0.1,42,05/02/2024 15:15,05/02/2024 15:15,05/02/2024 15:15
05/02/2024 15:30,8,6.3,0,36.2,05/02/2024 15:30,05/02/2024 15:30,05/02/2024 15:30
05/02/2024 15:45,8,7,0.1,42.7,05/02/2024 15:45,05/02/2024 15:45,05/02/2024 15:45
05/02/2024 16:00,7.8,6.4,0,37.3,05/02/2024 16:00,05/02/2024 16:00,05/02/2024 16:00
05/02/2024 16:15,7.8,7.1,0,40.3,05/02/2024 16:15,05/02/2024 16:15,05/02/2024 16:15
05/02/2024 16:30,7.6,6.3,0.1,36,05/02/2024 16:30,05/02/2024 16:30,05/02/2024 16:30
05/02/2024 16:45,7.6,6.4,0,37.8,05/02/2024 16:45,05/02/2024 16:45,05/02/2024 16:45
05/02/2024 17:00,0.5,0.3,0,0.2,05/02/2024 17:00,05/02/2024 17:00,05/02/2024 17:00
05/02/2024 17:15,0.4,0.2,0.1,0.2,05/02/2024 17:15,05/02/2024 17:15,05/02/2024 17:15
05/02/2024 17:30,0.1,0.3,0.1,0.2,05/02/2024 17:30,05/02/2024 17:30,05/02/2024 17:30
05/02/2024 17:45,0.1,0.3,0,0.3,05/02/2024 17:45,05/02/2024 17:45,05/02/2024 17:45
05/02/2024 18:00,0.1,0.3,0.1,0.2,05/02/2024 18:00,05/02/2024 18:00,05/02/2024 18:00
05/02/2024 18:15,0.1,0.2,0.2,0.2,05/02/2024 18:15,05/02/2024 18:15,05/02/2024 18:15
05/02/2024 18:30,0.2,0.2,0.1,0.1,05/02/2024 18:30,05/02/2024 18:30,05/02/2024 18:30
05/02/2024 18:45,0.2,0.2,0.1,0.2,05/02/2024 18:45,05/02/2024 18:45,05/02/2024 18:45
05/02/2024 19:00,0.3,0.2,0.2,0.1,05/02/2024 19:00,05/02/2024 19:00,05/02/2024 19:00
05/02/2024 19:15,0.1,0.3,0.1,0.1,05/02/2024 19:15,05/02/2024 19:15,05/02/2024 19:15
05/02/2024 19:30,0.2,0.1,0.1,0.4,05/02/2024 19:30,05/02/2024 19:30,05/02/2024 19:30
05/02/2024 19:45,0.3,0.3,0,0.1,05/02/2024 19:45,05/02/2024 19:45,05/02/2024 19:45
05/02/2024 20:00,0.4,0.2,0.1,0.3,05/02/2024 20:00,05/02/2024 20:00,05/02/2024 20:00
05/02/2024 20:15,0.2,0.3,0.1,0.1,05/02/2024 20:15,05/02/2024 20:15,05/02/2024 20:15
05/02/2024 20:30,0.3,0.2,0.1,0.1,05/02/2024 20:30,05/02/2024 20:30,05/02/2024 20:30
05/02/2024 20:45,0.3,0.2,0,0.2,05/02/2024 20:45,05/02/2024 20:45,05/02/2024 20:45
05/02/2024 21:00,0.1,0.2,0.1,0.1,05/02/2024 21:00,05/02/2024 21:00,05/02/2024 21:00
05/02/2024 21:15,0.1,0.2,0,0.3,05/02/2024 21:15,05/02/2024 21:15,05/02/2024 21:15
